id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
id10295;46;management;divorced;secondary;no;270;no;no;unknown;12;jun;125;1;-1;0;unknown;no
id10296;55;blue-collar;divorced;primary;no;215;no;no;unknown;12;jun;202;1;-1;0;unknown;no
id10297;56;blue-collar;divorced;primary;no;596;no;no;unknown;12;jun;123;1;-1;0;unknown;no
id10298;38;blue-collar;divorced;primary;no;0;no;no;unknown;12;jun;49;2;-1;0;unknown;no
id10299;49;admin.;divorced;secondary;no;1709;yes;no;unknown;12;jun;106;1;-1;0;unknown;no
id10300;58;admin.;married;secondary;no;826;no;no;unknown;12;jun;885;1;-1;0;unknown;yes
id10301;46;management;married;secondary;no;0;no;no;unknown;12;jun;155;1;-1;0;unknown;no
id10302;41;services;married;secondary;no;4283;yes;no;unknown;12;jun;112;1;-1;0;unknown;no
id10303;40;management;married;secondary;no;2596;no;no;unknown;12;jun;236;1;-1;0;unknown;no
id10304;56;admin.;married;secondary;no;1290;no;no;unknown;12;jun;243;1;-1;0;unknown;no
id10305;45;blue-collar;married;primary;no;714;no;no;unknown;12;jun;108;1;-1;0;unknown;no
id10306;44;retired;married;secondary;no;2692;no;no;unknown;12;jun;583;1;-1;0;unknown;no
id10307;57;retired;single;secondary;no;5305;no;no;unknown;12;jun;192;1;-1;0;unknown;no
id10308;44;blue-collar;married;secondary;no;1671;no;no;unknown;12;jun;149;1;-1;0;unknown;no
id10309;35;unemployed;divorced;secondary;no;45;no;no;unknown;12;jun;40;6;-1;0;unknown;no
id10310;52;admin.;married;secondary;no;693;no;no;unknown;12;jun;271;1;-1;0;unknown;no
id10311;53;housemaid;divorced;secondary;no;292;no;no;unknown;12;jun;92;2;-1;0;unknown;no
id10312;47;services;married;secondary;no;440;yes;no;unknown;12;jun;91;1;-1;0;unknown;no
id10313;35;blue-collar;divorced;primary;no;0;no;no;unknown;12;jun;200;1;-1;0;unknown;no
id10314;36;unemployed;married;primary;no;0;no;no;unknown;12;jun;107;1;-1;0;unknown;no
id10315;44;services;married;secondary;no;938;no;no;unknown;12;jun;406;1;-1;0;unknown;no
id10316;46;technician;married;tertiary;no;53;no;no;unknown;12;jun;12;3;-1;0;unknown;no
id10317;57;entrepreneur;married;secondary;no;5657;yes;no;unknown;12;jun;146;1;-1;0;unknown;no
id10318;39;management;single;secondary;no;120;no;no;unknown;12;jun;66;1;-1;0;unknown;no
id10319;59;management;married;tertiary;no;3165;yes;no;unknown;12;jun;278;2;-1;0;unknown;no
id10320;49;blue-collar;married;tertiary;no;1784;no;no;unknown;12;jun;753;1;-1;0;unknown;no
id10321;51;services;married;secondary;no;209;no;no;unknown;12;jun;93;1;-1;0;unknown;no
id10322;54;management;married;tertiary;no;292;no;no;unknown;12;jun;120;1;-1;0;unknown;no
id10323;43;services;married;secondary;no;0;no;no;unknown;12;jun;105;1;-1;0;unknown;no
id10324;45;technician;divorced;secondary;no;29;no;no;unknown;12;jun;385;1;-1;0;unknown;no
id10325;36;housemaid;married;secondary;no;2880;no;no;unknown;12;jun;283;1;-1;0;unknown;no
id10326;48;technician;married;unknown;no;74;no;no;unknown;12;jun;181;1;-1;0;unknown;no
id10327;50;unemployed;married;secondary;no;5164;no;no;unknown;12;jun;117;5;-1;0;unknown;no
id10328;39;admin.;married;secondary;no;1221;no;no;unknown;12;jun;97;1;-1;0;unknown;no
id10329;36;services;single;primary;no;183;no;no;unknown;12;jun;167;5;-1;0;unknown;no
id10330;39;self-employed;married;tertiary;no;2630;no;no;unknown;12;jun;651;5;-1;0;unknown;yes
id10331;49;blue-collar;married;primary;no;518;yes;no;unknown;12;jun;223;1;-1;0;unknown;no
id10332;51;housemaid;married;primary;no;2499;no;no;unknown;12;jun;309;5;-1;0;unknown;no
id10333;57;blue-collar;married;unknown;no;108;no;no;unknown;12;jun;98;1;-1;0;unknown;no
id10334;43;services;married;secondary;no;2478;yes;no;unknown;12;jun;157;1;-1;0;unknown;no
id10335;53;self-employed;married;tertiary;no;4397;yes;no;unknown;12;jun;252;1;-1;0;unknown;no
id10336;49;management;married;tertiary;no;-470;yes;no;unknown;12;jun;691;1;-1;0;unknown;no
id10337;45;housemaid;divorced;primary;no;221;no;no;unknown;12;jun;93;1;-1;0;unknown;no
id10338;42;blue-collar;married;secondary;no;273;no;no;unknown;12;jun;315;1;-1;0;unknown;no
id10339;37;housemaid;married;secondary;no;187;no;no;unknown;12;jun;165;1;-1;0;unknown;no
id10340;57;entrepreneur;married;unknown;no;657;no;no;unknown;12;jun;344;1;-1;0;unknown;no
id10341;58;retired;married;primary;no;657;yes;no;unknown;12;jun;128;2;-1;0;unknown;no
id10342;36;blue-collar;married;primary;no;398;yes;no;unknown;12;jun;278;1;-1;0;unknown;no
id10343;38;admin.;married;secondary;no;545;no;no;unknown;12;jun;436;1;-1;0;unknown;no
id10344;50;unknown;single;unknown;no;490;no;no;unknown;12;jun;189;1;-1;0;unknown;no
id10345;55;entrepreneur;married;secondary;no;113;yes;no;unknown;12;jun;186;1;-1;0;unknown;no
id10346;49;entrepreneur;married;secondary;yes;-178;no;yes;unknown;12;jun;84;1;-1;0;unknown;no
id10347;36;technician;married;secondary;no;1319;yes;no;unknown;12;jun;264;1;-1;0;unknown;no
id10348;50;blue-collar;married;primary;no;260;yes;no;unknown;12;jun;237;1;-1;0;unknown;no
id10349;40;admin.;married;secondary;no;2082;no;no;unknown;12;jun;82;1;-1;0;unknown;no
id10350;36;student;single;secondary;no;409;yes;no;unknown;12;jun;72;1;-1;0;unknown;no
id10351;54;blue-collar;married;primary;no;1087;yes;no;unknown;12;jun;77;1;-1;0;unknown;no
id10352;39;blue-collar;married;secondary;no;1367;no;no;unknown;12;jun;43;1;-1;0;unknown;no
id10353;40;housemaid;married;secondary;no;3944;yes;no;unknown;12;jun;64;6;-1;0;unknown;no
id10354;36;blue-collar;married;secondary;no;753;yes;no;unknown;12;jun;351;1;-1;0;unknown;no
id10355;47;housemaid;single;tertiary;no;456;no;no;unknown;12;jun;139;2;-1;0;unknown;no
id10356;60;retired;single;secondary;no;1625;no;no;unknown;12;jun;119;1;-1;0;unknown;no
id10357;39;blue-collar;married;primary;no;292;no;no;unknown;12;jun;394;1;-1;0;unknown;no
id10358;36;blue-collar;married;primary;no;4138;no;no;unknown;12;jun;174;1;-1;0;unknown;no
id10359;52;management;married;tertiary;no;261;yes;no;unknown;12;jun;437;2;-1;0;unknown;no
id10360;44;unemployed;married;secondary;no;1590;yes;no;unknown;12;jun;349;1;-1;0;unknown;no
id10361;59;retired;married;secondary;no;3353;no;no;unknown;12;jun;148;1;-1;0;unknown;no
id10362;42;unknown;single;secondary;no;1456;no;no;unknown;12;jun;56;1;-1;0;unknown;no
id10363;38;blue-collar;divorced;primary;no;0;no;no;unknown;12;jun;133;1;-1;0;unknown;no
id10364;54;technician;married;unknown;no;2564;no;no;unknown;12;jun;134;1;-1;0;unknown;no
id10365;38;services;single;primary;no;556;yes;no;unknown;12;jun;113;1;-1;0;unknown;no
id10366;48;blue-collar;single;secondary;no;580;yes;no;unknown;12;jun;185;2;-1;0;unknown;no
id10367;55;retired;married;secondary;no;2312;no;no;unknown;12;jun;60;1;-1;0;unknown;no
id10368;40;blue-collar;married;secondary;no;952;no;yes;unknown;12;jun;140;1;-1;0;unknown;no
id10369;55;technician;married;secondary;no;57;yes;no;unknown;12;jun;331;12;-1;0;unknown;no
id10370;47;services;married;secondary;no;137;no;no;unknown;12;jun;112;1;-1;0;unknown;no
id10371;59;entrepreneur;married;tertiary;no;631;yes;no;unknown;12;jun;167;1;-1;0;unknown;no
id10372;43;blue-collar;married;primary;no;0;no;no;unknown;12;jun;30;1;-1;0;unknown;no
id10373;55;entrepreneur;married;primary;no;214;no;no;unknown;12;jun;217;1;-1;0;unknown;no
id10374;58;management;married;primary;no;0;no;no;unknown;12;jun;77;6;-1;0;unknown;no
id10375;41;blue-collar;divorced;primary;no;1887;no;no;unknown;12;jun;168;2;-1;0;unknown;no
id10376;56;self-employed;married;secondary;no;1113;no;no;unknown;12;jun;138;1;-1;0;unknown;no
id10377;39;blue-collar;married;primary;no;1397;yes;no;unknown;12;jun;10;1;-1;0;unknown;no
id10378;47;housemaid;divorced;secondary;no;1453;no;no;unknown;12;jun;303;1;-1;0;unknown;no
id10379;37;technician;married;secondary;yes;693;no;no;unknown;12;jun;75;1;-1;0;unknown;no
id10380;44;management;married;tertiary;no;0;no;no;unknown;12;jun;72;1;-1;0;unknown;no
id10381;47;housemaid;single;tertiary;no;3727;no;no;unknown;12;jun;993;6;-1;0;unknown;yes
id10382;38;services;married;secondary;no;702;yes;no;unknown;12;jun;143;1;-1;0;unknown;no
id10383;38;services;married;secondary;no;309;no;no;unknown;12;jun;160;2;-1;0;unknown;no
id10384;40;services;married;secondary;no;1291;no;yes;unknown;12;jun;138;1;-1;0;unknown;no
id10385;38;blue-collar;married;primary;no;506;yes;yes;unknown;12;jun;122;1;-1;0;unknown;no
id10386;40;technician;married;secondary;no;8379;no;no;unknown;12;jun;52;6;-1;0;unknown;no
id10387;55;blue-collar;married;primary;no;472;no;no;unknown;12;jun;80;2;-1;0;unknown;no
id10388;49;admin.;married;secondary;no;2732;no;no;unknown;12;jun;558;1;-1;0;unknown;no
id10389;49;blue-collar;married;primary;no;937;yes;no;unknown;12;jun;66;1;-1;0;unknown;no
id10390;54;blue-collar;married;secondary;no;734;no;yes;unknown;12;jun;124;1;-1;0;unknown;no
id10391;40;management;married;tertiary;no;1041;yes;no;unknown;12;jun;73;1;-1;0;unknown;no
id10392;47;blue-collar;married;primary;no;1610;yes;no;unknown;12;jun;68;1;-1;0;unknown;no
id10393;43;blue-collar;married;secondary;no;664;yes;no;unknown;12;jun;354;1;-1;0;unknown;no
id10394;45;management;married;primary;no;0;no;yes;unknown;12;jun;54;1;-1;0;unknown;no
id10395;52;unknown;married;unknown;no;1317;no;no;unknown;12;jun;58;1;-1;0;unknown;no
id10396;36;student;single;unknown;no;172;no;no;unknown;12;jun;81;1;-1;0;unknown;no
id10397;43;management;divorced;tertiary;no;1052;no;no;unknown;12;jun;118;3;-1;0;unknown;no
id10398;36;management;married;primary;no;5427;no;no;unknown;12;jun;398;1;-1;0;unknown;no
id10399;47;housemaid;divorced;primary;no;1405;no;no;unknown;12;jun;127;1;-1;0;unknown;no
id10400;43;housemaid;married;secondary;no;1476;no;no;unknown;12;jun;216;2;-1;0;unknown;no
id10401;35;blue-collar;married;primary;no;1116;yes;no;unknown;12;jun;124;1;-1;0;unknown;no
id10402;35;admin.;single;secondary;no;163;yes;no;unknown;12;jun;483;1;-1;0;unknown;no
id10403;41;services;married;secondary;no;-700;no;yes;unknown;12;jun;309;1;-1;0;unknown;no
id10404;40;management;married;secondary;no;406;yes;no;unknown;12;jun;577;2;-1;0;unknown;yes
id10405;50;technician;married;tertiary;no;1347;yes;yes;unknown;12;jun;582;1;-1;0;unknown;no
id10406;35;admin.;single;secondary;no;128;no;no;unknown;12;jun;46;1;-1;0;unknown;no
id10407;56;blue-collar;married;secondary;no;2190;no;yes;unknown;12;jun;270;1;-1;0;unknown;no
id10408;43;blue-collar;single;primary;no;999;yes;no;unknown;12;jun;317;1;-1;0;unknown;no
id10409;54;retired;married;primary;no;2243;no;no;unknown;12;jun;281;1;-1;0;unknown;no
id10410;49;management;married;secondary;no;4848;no;no;unknown;12;jun;113;1;-1;0;unknown;no
id10411;51;housemaid;married;primary;no;3073;no;no;unknown;12;jun;410;1;-1;0;unknown;no
id10412;53;unemployed;married;secondary;no;0;yes;no;unknown;12;jun;313;1;-1;0;unknown;no
id10413;56;retired;married;primary;no;133;no;yes;unknown;12;jun;322;2;-1;0;unknown;no
id10414;48;blue-collar;married;primary;no;916;no;no;unknown;12;jun;37;3;-1;0;unknown;no
id10415;35;admin.;married;secondary;no;0;no;no;unknown;12;jun;88;2;-1;0;unknown;no
id10416;44;management;single;tertiary;no;3355;yes;no;unknown;12;jun;312;2;-1;0;unknown;no
id10417;35;blue-collar;married;tertiary;no;2999;no;no;unknown;12;jun;1141;6;-1;0;unknown;yes
id10418;48;blue-collar;married;secondary;no;1000;yes;no;unknown;12;jun;1268;2;-1;0;unknown;yes
id10419;37;services;married;secondary;no;1627;yes;no;unknown;12;jun;602;2;-1;0;unknown;no
id10420;60;housemaid;married;primary;no;517;no;no;unknown;12;jun;1178;3;-1;0;unknown;no
id10421;44;management;married;tertiary;no;677;yes;no;unknown;12;jun;130;2;-1;0;unknown;no
id10422;27;admin.;single;secondary;no;18188;yes;no;unknown;12;jun;541;17;-1;0;unknown;yes
id10423;38;unemployed;married;primary;no;-363;no;no;unknown;12;jun;340;2;-1;0;unknown;no
id10424;40;housemaid;married;secondary;no;84;yes;yes;unknown;12;jun;230;7;-1;0;unknown;no
id10425;38;management;divorced;tertiary;no;10638;no;no;unknown;12;jun;159;2;-1;0;unknown;no
id10426;51;technician;divorced;primary;no;548;no;no;unknown;12;jun;138;2;-1;0;unknown;no
id10427;52;entrepreneur;divorced;tertiary;no;199;yes;yes;unknown;12;jun;246;2;-1;0;unknown;no
id10428;58;retired;married;primary;no;1761;no;no;unknown;12;jun;773;4;-1;0;unknown;no
id10429;55;management;married;tertiary;no;1433;no;no;unknown;12;jun;298;3;-1;0;unknown;no
id10430;39;services;married;secondary;no;2813;no;no;unknown;12;jun;723;2;-1;0;unknown;no
id10431;37;technician;single;secondary;no;18;no;no;unknown;12;jun;361;2;-1;0;unknown;no
id10432;52;housemaid;married;primary;no;310;no;yes;unknown;12;jun;100;4;-1;0;unknown;no
id10433;49;blue-collar;married;primary;no;3049;no;no;unknown;12;jun;124;2;-1;0;unknown;no
id10434;42;unemployed;married;secondary;no;583;yes;no;unknown;12;jun;153;6;-1;0;unknown;no
id10435;46;management;single;tertiary;no;2223;no;no;unknown;12;jun;67;3;-1;0;unknown;no
id10436;43;management;single;tertiary;no;5658;no;no;unknown;12;jun;462;3;-1;0;unknown;no
id10437;36;entrepreneur;married;primary;no;6317;no;no;unknown;12;jun;478;2;-1;0;unknown;no
id10438;47;housemaid;married;tertiary;no;1985;no;no;unknown;12;jun;320;2;-1;0;unknown;no
id10439;41;blue-collar;married;secondary;no;1165;no;no;unknown;12;jun;69;3;-1;0;unknown;no
id10440;46;management;divorced;tertiary;no;675;no;yes;unknown;12;jun;190;2;-1;0;unknown;no
id10441;40;services;married;secondary;no;0;no;no;unknown;12;jun;543;2;-1;0;unknown;no
id10442;36;management;married;tertiary;no;-85;yes;no;unknown;12;jun;85;2;-1;0;unknown;no
id10443;48;management;divorced;tertiary;no;503;no;yes;unknown;12;jun;1243;7;-1;0;unknown;yes
id10444;35;management;single;tertiary;no;3140;no;no;unknown;12;jun;130;3;-1;0;unknown;no
id10445;38;entrepreneur;married;secondary;no;8;no;no;unknown;12;jun;339;3;-1;0;unknown;no
id10446;40;unemployed;divorced;secondary;no;991;yes;no;unknown;12;jun;316;2;-1;0;unknown;no
id10447;55;housemaid;divorced;primary;no;0;no;no;unknown;12;jun;90;8;-1;0;unknown;no
id10448;59;retired;married;primary;no;4949;no;yes;unknown;12;jun;168;8;-1;0;unknown;no
id10449;50;technician;married;secondary;no;1765;yes;no;unknown;12;jun;247;2;-1;0;unknown;no
id10450;39;services;married;secondary;no;150;no;no;unknown;12;jun;243;2;-1;0;unknown;no
id10451;46;technician;married;tertiary;no;4176;yes;no;unknown;12;jun;153;6;-1;0;unknown;no
id10452;39;management;divorced;tertiary;no;452;yes;no;unknown;12;jun;232;2;-1;0;unknown;no
id10453;52;services;married;secondary;no;-336;no;yes;unknown;12;jun;111;8;-1;0;unknown;no
id10454;32;blue-collar;divorced;secondary;no;-289;yes;no;unknown;12;jun;161;2;-1;0;unknown;no
id10455;24;blue-collar;single;secondary;yes;-203;yes;no;unknown;12;jun;465;3;-1;0;unknown;yes
id10456;47;retired;divorced;primary;no;2576;no;no;unknown;12;jun;188;4;-1;0;unknown;no
id10457;47;blue-collar;married;primary;no;-245;yes;yes;unknown;12;jun;67;4;-1;0;unknown;no
id10458;40;blue-collar;married;secondary;no;4259;no;no;unknown;12;jun;454;4;-1;0;unknown;no
id10459;30;management;single;tertiary;no;775;yes;no;unknown;16;jun;124;2;-1;0;unknown;no
id10460;39;services;married;secondary;no;733;no;no;unknown;16;jun;83;4;-1;0;unknown;no
id10461;50;unemployed;married;primary;no;210;no;no;unknown;16;jun;247;2;-1;0;unknown;no
id10462;35;blue-collar;married;primary;no;4924;no;no;unknown;16;jun;252;2;-1;0;unknown;no
id10463;56;technician;married;secondary;no;654;yes;yes;unknown;16;jun;62;2;-1;0;unknown;no
id10464;36;blue-collar;single;secondary;no;340;no;yes;unknown;16;jun;559;3;-1;0;unknown;no
id10465;33;blue-collar;divorced;secondary;no;1;no;no;unknown;16;jun;66;5;-1;0;unknown;no
id10466;29;management;single;tertiary;no;573;yes;yes;unknown;16;jun;190;4;-1;0;unknown;no
id10467;27;technician;married;secondary;no;806;yes;no;unknown;16;jun;768;21;-1;0;unknown;no
id10468;31;blue-collar;married;primary;no;0;no;no;unknown;16;jun;10;5;-1;0;unknown;no
id10469;39;blue-collar;married;primary;no;275;yes;no;unknown;16;jun;189;2;-1;0;unknown;no
id10470;58;retired;married;tertiary;no;3628;no;no;unknown;16;jun;109;2;-1;0;unknown;no
id10471;36;technician;single;secondary;no;1521;yes;no;unknown;16;jun;243;2;-1;0;unknown;no
id10472;50;technician;married;tertiary;no;917;no;no;unknown;16;jun;107;2;-1;0;unknown;no
id10473;49;housemaid;married;primary;no;785;no;no;unknown;16;jun;190;6;-1;0;unknown;no
id10474;37;blue-collar;married;secondary;no;1053;no;no;unknown;16;jun;405;3;-1;0;unknown;no
id10475;37;blue-collar;married;primary;no;1;yes;no;unknown;16;jun;103;2;-1;0;unknown;no
id10476;45;services;married;primary;no;7811;no;no;unknown;16;jun;143;2;-1;0;unknown;no
id10477;36;entrepreneur;single;tertiary;no;658;yes;no;unknown;16;jun;61;3;-1;0;unknown;no
id10478;44;blue-collar;married;primary;no;749;yes;no;unknown;16;jun;424;2;-1;0;unknown;no
id10479;37;technician;married;secondary;no;1610;no;no;unknown;16;jun;140;2;-1;0;unknown;no
id10480;41;blue-collar;married;primary;no;492;yes;yes;unknown;16;jun;157;29;-1;0;unknown;no
id10481;41;management;divorced;tertiary;no;1401;no;no;unknown;16;jun;110;4;-1;0;unknown;no
id10482;54;housemaid;married;secondary;no;1977;no;no;unknown;16;jun;69;3;-1;0;unknown;no
id10483;48;technician;married;unknown;no;5543;no;no;unknown;16;jun;143;5;-1;0;unknown;no
id10484;44;admin.;married;secondary;no;32;no;yes;unknown;16;jun;241;3;-1;0;unknown;no
id10485;49;blue-collar;married;primary;no;361;yes;no;unknown;16;jun;513;2;-1;0;unknown;yes
id10486;39;technician;single;secondary;no;175;no;yes;unknown;16;jun;757;2;-1;0;unknown;no
id10487;47;retired;married;secondary;no;477;no;no;unknown;16;jun;68;3;-1;0;unknown;no
id10488;56;housemaid;married;primary;no;657;no;no;unknown;16;jun;211;2;-1;0;unknown;no
id10489;49;housemaid;married;primary;no;3436;no;no;unknown;16;jun;171;2;-1;0;unknown;no
id10490;40;services;married;secondary;no;2346;no;no;unknown;16;jun;182;3;-1;0;unknown;no
id10491;38;blue-collar;married;secondary;no;213;yes;no;unknown;16;jun;270;15;-1;0;unknown;no
id10492;40;management;married;tertiary;no;60;no;no;unknown;16;jun;172;6;-1;0;unknown;no
id10493;36;services;married;secondary;no;5000;no;no;unknown;16;jun;177;5;-1;0;unknown;no
id10494;38;blue-collar;divorced;secondary;no;727;yes;no;unknown;16;jun;119;2;-1;0;unknown;no
id10495;46;services;divorced;secondary;no;2044;no;yes;unknown;16;jun;75;3;-1;0;unknown;no
id10496;48;housemaid;married;primary;no;5908;no;no;unknown;16;jun;192;4;-1;0;unknown;no
id10497;36;blue-collar;married;secondary;no;274;yes;no;unknown;16;jun;686;11;-1;0;unknown;yes
id10498;39;unemployed;married;tertiary;no;11787;no;no;unknown;16;jun;104;4;-1;0;unknown;no
id10499;38;services;married;tertiary;no;1018;no;no;unknown;16;jun;325;3;-1;0;unknown;no
id10500;48;blue-collar;divorced;secondary;yes;296;no;yes;unknown;16;jun;144;4;-1;0;unknown;no
id10501;35;blue-collar;married;secondary;no;4723;yes;no;unknown;16;jun;57;8;-1;0;unknown;no
id10502;34;services;married;secondary;no;-62;yes;no;unknown;16;jun;109;3;-1;0;unknown;no
id10503;50;self-employed;married;primary;no;2636;yes;no;unknown;16;jun;349;2;-1;0;unknown;no
id10504;52;retired;divorced;tertiary;no;3687;yes;yes;unknown;16;jun;741;4;-1;0;unknown;yes
id10505;46;technician;married;secondary;no;68;yes;yes;unknown;16;jun;87;3;-1;0;unknown;no
id10506;51;management;married;secondary;no;2216;yes;yes;unknown;16;jun;95;8;-1;0;unknown;no
id10507;35;services;married;secondary;no;1279;yes;no;unknown;16;jun;114;5;-1;0;unknown;no
id10508;57;blue-collar;married;primary;no;24;no;no;unknown;16;jun;109;2;-1;0;unknown;no
id10509;38;blue-collar;married;secondary;no;1627;no;no;unknown;16;jun;1323;9;-1;0;unknown;yes
id10510;36;blue-collar;married;primary;no;6085;yes;no;unknown;16;jun;186;6;-1;0;unknown;no
id10511;36;blue-collar;married;primary;no;-255;yes;yes;unknown;16;jun;187;2;-1;0;unknown;no
